# Energies for Configuration 'IceVII'.
# All values in kJ/mol.

# Iteration   Total         Inter         Bond          Angle         Torsion      Improper    Gradient      S?

        1418  -6.972406e+04  -8.339589e+04  8.074006e+03  5.597830e+03  0.000000e+00  0.000000e+00  -1.307685e+01  true
        1419  -6.970274e+04  -8.355602e+04  8.139224e+03  5.714057e+03  0.000000e+00  0.000000e+00  -3.128046e+01  true
        1420  -6.992340e+04  -8.352911e+04  7.940266e+03  5.665443e+03  0.000000e+00  0.000000e+00  -5.355458e+01  true
        1421  -6.989508e+04  -8.343746e+04  7.752762e+03  5.789622e+03  0.000000e+00  0.000000e+00  -6.765946e+01  true
        1422  -6.971881e+04  -8.341587e+04  7.929096e+03  5.767967e+03  0.000000e+00  0.000000e+00  -6.443450e+01  true
        1423  -6.955436e+04  -8.362579e+04  8.226772e+03  5.844663e+03  0.000000e+00  0.000000e+00  -3.110437e+01  true
        1424  -6.955643e+04  -8.367232e+04  8.347639e+03  5.768247e+03  0.000000e+00  0.000000e+00  -7.894842e-01  true
        1425  -6.952097e+04  -8.363579e+04  8.228633e+03  5.886192e+03  0.000000e+00  0.000000e+00  2.542334e+01  true
        1426  -6.958360e+04  -8.344546e+04  8.076369e+03  5.785487e+03  0.000000e+00  0.000000e+00  3.486503e+01  true
        1427  -6.961336e+04  -8.361279e+04  8.328151e+03  5.671281e+03  0.000000e+00  0.000000e+00  3.044112e+01  true
        1428  -6.948487e+04  -8.365299e+04  8.283873e+03  5.884247e+03  0.000000e+00  0.000000e+00  3.806012e+01  true
        1429  -6.952702e+04  -8.358332e+04  8.165212e+03  5.891090e+03  0.000000e+00  0.000000e+00  4.190238e+01  true
        1430  -6.933465e+04  -8.338316e+04  8.078409e+03  5.970105e+03  0.000000e+00  0.000000e+00  3.939637e+01  true
        1431  -6.948818e+04  -8.339809e+04  7.897602e+03  6.012316e+03  0.000000e+00  0.000000e+00  2.326815e+01  true
        1432  -6.947942e+04  -8.337376e+04  7.892815e+03  6.001529e+03  0.000000e+00  0.000000e+00  1.443672e+01  true
        1433  -6.953476e+04  -8.317529e+04  7.794404e+03  5.846130e+03  0.000000e+00  0.000000e+00  1.064840e+01  true
        1434  -6.965524e+04  -8.328774e+04  7.783391e+03  5.849117e+03  0.000000e+00  0.000000e+00  -8.714315e-02  true
        1435  -6.959864e+04  -8.332484e+04  7.868482e+03  5.857721e+03  0.000000e+00  0.000000e+00  -4.173607e+00  true
        1436  -6.942927e+04  -8.341558e+04  7.964935e+03  6.021379e+03  0.000000e+00  0.000000e+00  -2.255787e+00  true
        1437  -6.953469e+04  -8.329679e+04  7.975875e+03  5.786224e+03  0.000000e+00  0.000000e+00  -9.942830e+00  true
        1438  -6.944571e+04  -8.331092e+04  7.993790e+03  5.871423e+03  0.000000e+00  0.000000e+00  -5.164035e+00  true
        1439  -6.929180e+04  -8.300407e+04  8.101884e+03  5.610387e+03  0.000000e+00  0.000000e+00  4.725251e+00  true
        1440  -6.927846e+04  -8.297864e+04  8.100969e+03  5.599212e+03  0.000000e+00  0.000000e+00  2.531553e+01  true
        1441  -6.941689e+04  -8.300066e+04  7.973275e+03  5.610497e+03  0.000000e+00  0.000000e+00  2.743882e+01  true
        1442  -6.939999e+04  -8.332921e+04  8.247568e+03  5.681654e+03  0.000000e+00  0.000000e+00  3.020379e+01  true
        1443  -6.918399e+04  -8.344031e+04  8.625466e+03  5.630855e+03  0.000000e+00  0.000000e+00  4.009848e+01  true
        1444  -6.932241e+04  -8.348227e+04  8.490026e+03  5.669837e+03  0.000000e+00  0.000000e+00  3.015940e+01  true
        1445  -6.913937e+04  -8.323883e+04  8.322678e+03  5.776783e+03  0.000000e+00  0.000000e+00  2.994347e+01  true
        1446  -6.934465e+04  -8.347445e+04  8.263709e+03  5.866091e+03  0.000000e+00  0.000000e+00  2.425483e+01  true
        1447  -6.930934e+04  -8.342854e+04  8.372926e+03  5.746272e+03  0.000000e+00  0.000000e+00  1.243807e+01  true
        1448  -6.941456e+04  -8.322252e+04  8.216195e+03  5.591763e+03  0.000000e+00  0.000000e+00  -1.917339e+00  true
        1449  -6.963899e+04  -8.368578e+04  8.205611e+03  5.841181e+03  0.000000e+00  0.000000e+00  -1.863128e+01  true
        1450  -6.963317e+04  -8.344818e+04  8.164568e+03  5.650445e+03  0.000000e+00  0.000000e+00  -2.992991e+01  true
        1451  -6.970339e+04  -8.348211e+04  8.110666e+03  5.668054e+03  0.000000e+00  0.000000e+00  -4.998832e+01  true
        1452  -6.970722e+04  -8.354114e+04  8.114769e+03  5.719148e+03  0.000000e+00  0.000000e+00  -6.565606e+01  true
        1453  -6.974799e+04  -8.346409e+04  8.006718e+03  5.709388e+03  0.000000e+00  0.000000e+00  -6.542315e+01  true
        1454  -6.962065e+04  -8.361202e+04  8.263782e+03  5.727593e+03  0.000000e+00  0.000000e+00  -6.063609e+01  true
        1455  -6.945860e+04  -8.355348e+04  8.296428e+03  5.798454e+03  0.000000e+00  0.000000e+00  -3.119224e+01  true
        1456  -6.958768e+04  -8.333229e+04  8.205165e+03  5.539443e+03  0.000000e+00  0.000000e+00  -1.860515e+01  true
        1457  -6.946953e+04  -8.338288e+04  8.354054e+03  5.559294e+03  0.000000e+00  0.000000e+00  5.725847e+00  true
        1458  -6.935439e+04  -8.364289e+04  8.452443e+03  5.836060e+03  0.000000e+00  0.000000e+00  3.126419e+01  true
        1459  -6.958414e+04  -8.357209e+04  8.159838e+03  5.828105e+03  0.000000e+00  0.000000e+00  2.857945e+01  true
        1460  -6.945976e+04  -8.370751e+04  8.292034e+03  5.955713e+03  0.000000e+00  0.000000e+00  3.240257e+01  true
        1461  -6.949935e+04  -8.378696e+04  8.416944e+03  5.870666e+03  0.000000e+00  0.000000e+00  2.728309e+01  true
        1462  -6.962777e+04  -8.354182e+04  8.145894e+03  5.768154e+03  0.000000e+00  0.000000e+00  1.242991e+01  true
        1463  -6.954820e+04  -8.353725e+04  8.193245e+03  5.795805e+03  0.000000e+00  0.000000e+00  -1.763834e+00  true
        1464  -6.941260e+04  -8.356580e+04  8.374012e+03  5.779186e+03  0.000000e+00  0.000000e+00  -2.493378e+00  true
        1465  -6.937568e+04  -8.363411e+04  8.299487e+03  5.958937e+03  0.000000e+00  0.000000e+00  7.072407e+00  true
        1466  -6.959245e+04  -8.366277e+04  8.155915e+03  5.914408e+03  0.000000e+00  0.000000e+00  -4.795837e+00  true
        1467  -6.962793e+04  -8.343739e+04  7.996800e+03  5.812655e+03  0.000000e+00  0.000000e+00  -1.066533e+01  true
        1468  -6.944220e+04  -8.342527e+04  8.241802e+03  5.741268e+03  0.000000e+00  0.000000e+00  3.191799e+00  true
        1469  -6.953425e+04  -8.309534e+04  8.094111e+03  5.466987e+03  0.000000e+00  0.000000e+00  -2.223963e+00  true
        1470  -6.926743e+04  -8.310549e+04  8.134957e+03  5.703108e+03  0.000000e+00  0.000000e+00  1.460109e+01  true
        1471  -6.911137e+04  -8.319829e+04  8.136932e+03  5.949984e+03  0.000000e+00  0.000000e+00  3.496828e+01  true
        1472  -6.923376e+04  -8.336876e+04  8.304679e+03  5.830325e+03  0.000000e+00  0.000000e+00  3.539520e+01  true
        1473  -6.918088e+04  -8.322901e+04  8.419269e+03  5.628861e+03  0.000000e+00  0.000000e+00  3.923497e+01  true
        1474  -6.931155e+04  -8.334630e+04  8.465653e+03  5.569099e+03  0.000000e+00  0.000000e+00  4.053548e+01  true
        1475  -6.928673e+04  -8.312935e+04  8.271437e+03  5.571182e+03  0.000000e+00  0.000000e+00  4.442593e+01  true
        1476  -6.926824e+04  -8.315142e+04  8.159747e+03  5.723430e+03  0.000000e+00  0.000000e+00  3.379552e+01  true
        1477  -6.912827e+04  -8.308816e+04  8.236905e+03  5.722981e+03  0.000000e+00  0.000000e+00  2.450463e+01  true
        1478  -6.929441e+04  -8.337518e+04  8.178310e+03  5.902462e+03  0.000000e+00  0.000000e+00  1.247719e+01  true
        1479  -6.941897e+04  -8.337374e+04  8.103716e+03  5.851053e+03  0.000000e+00  0.000000e+00  -1.427234e+01  true
        1480  -6.921473e+04  -8.328357e+04  8.259675e+03  5.809163e+03  0.000000e+00  0.000000e+00  -1.349087e+01  true
        1481  -6.930308e+04  -8.318302e+04  8.259732e+03  5.620204e+03  0.000000e+00  0.000000e+00  -7.763581e+00  true
        1482  -6.945180e+04  -8.350561e+04  8.196903e+03  5.856905e+03  0.000000e+00  0.000000e+00  -1.598364e+01  true
        1483  -6.963670e+04  -8.367829e+04  8.222635e+03  5.818950e+03  0.000000e+00  0.000000e+00  -2.812130e+01  true
        1484  -6.942017e+04  -8.377518e+04  8.353085e+03  6.001932e+03  0.000000e+00  0.000000e+00  -3.163364e+01  true
        1485  -6.963433e+04  -8.356133e+04  8.183430e+03  5.743563e+03  0.000000e+00  0.000000e+00  -4.385676e+01  true
        1486  -6.962380e+04  -8.334599e+04  8.083877e+03  5.638309e+03  0.000000e+00  0.000000e+00  -5.005977e+01  true
        1487  -6.947905e+04  -8.363947e+04  8.288521e+03  5.871900e+03  0.000000e+00  0.000000e+00  -3.472613e+01  true
        1488  -6.950388e+04  -8.363294e+04  8.008885e+03  6.120181e+03  0.000000e+00  0.000000e+00  -2.757017e+01  true
        1489  -6.962319e+04  -8.359375e+04  8.077868e+03  5.892694e+03  0.000000e+00  0.000000e+00  -3.268766e+01  true
        1490  -6.951607e+04  -8.353384e+04  8.180200e+03  5.837563e+03  0.000000e+00  0.000000e+00  -1.587064e+01  true
        1491  -6.937005e+04  -8.350726e+04  8.293427e+03  5.843781e+03  0.000000e+00  0.000000e+00  6.673599e+00  true
        1492  -6.941540e+04  -8.324045e+04  8.000272e+03  5.824781e+03  0.000000e+00  0.000000e+00  1.764164e+01  true
        1493  -6.944071e+04  -8.312407e+04  7.861407e+03  5.821952e+03  0.000000e+00  0.000000e+00  1.446079e+01  true
        1494  -6.942957e+04  -8.298725e+04  7.864199e+03  5.693481e+03  0.000000e+00  0.000000e+00  2.394752e+01  true
        1495  -6.959720e+04  -8.345663e+04  8.283382e+03  5.576046e+03  0.000000e+00  0.000000e+00  1.012734e+01  true
        1496  -6.957301e+04  -8.343044e+04  8.190476e+03  5.666956e+03  0.000000e+00  0.000000e+00  -2.121362e+00  true
        1497  -6.938056e+04  -8.342067e+04  8.271770e+03  5.768337e+03  0.000000e+00  0.000000e+00  5.161225e+00  true
        1498  -6.940688e+04  -8.352719e+04  8.138308e+03  5.982009e+03  0.000000e+00  0.000000e+00  8.159703e+00  true
        1499  -6.927041e+04  -8.319236e+04  8.009202e+03  5.912753e+03  0.000000e+00  0.000000e+00  9.471867e+00  true
        1500  -6.920220e+04  -8.332815e+04  8.371349e+03  5.754600e+03  0.000000e+00  0.000000e+00  1.736956e+01  true
        1501  -6.905875e+04  -8.312168e+04  8.170029e+03  5.892896e+03  0.000000e+00  0.000000e+00  3.902193e+01  true
        1502  -6.937300e+04  -8.292705e+04  7.855930e+03  5.698115e+03  0.000000e+00  0.000000e+00  3.673692e+01  true
        1503  -6.955641e+04  -8.323430e+04  7.810815e+03  5.867073e+03  0.000000e+00  0.000000e+00  2.224643e+01  true
        1504  -6.953606e+04  -8.304042e+04  7.951917e+03  5.552441e+03  0.000000e+00  0.000000e+00  1.101071e+01  true
        1505  -6.941716e+04  -8.317798e+04  8.153022e+03  5.607791e+03  0.000000e+00  0.000000e+00  -3.623814e+00  true
        1506  -6.928864e+04  -8.337471e+04  8.169538e+03  5.916529e+03  0.000000e+00  0.000000e+00  -1.181729e+01  true
        1507  -6.923188e+04  -8.341722e+04  8.395761e+03  5.789577e+03  0.000000e+00  0.000000e+00  -7.532221e+00  true
        1508  -6.930018e+04  -8.305371e+04  8.076335e+03  5.677199e+03  0.000000e+00  0.000000e+00  -1.052898e+01  true
        1509  -6.940563e+04  -8.313043e+04  7.950943e+03  5.773862e+03  0.000000e+00  0.000000e+00  -1.147288e+01  true
        1510  -6.927020e+04  -8.318943e+04  8.164434e+03  5.754804e+03  0.000000e+00  0.000000e+00  1.156631e+00  true
        1511  -6.879337e+04  -8.292238e+04  8.235497e+03  5.893515e+03  0.000000e+00  0.000000e+00  5.018216e+01  true
        1512  -6.878614e+04  -8.303447e+04  8.317985e+03  5.930342e+03  0.000000e+00  0.000000e+00  7.543509e+01  false
        1513  -6.891491e+04  -8.322077e+04  8.327723e+03  5.978137e+03  0.000000e+00  0.000000e+00  7.432379e+01  false
        1514  -6.907635e+04  -8.349399e+04  8.476709e+03  5.940924e+03  0.000000e+00  0.000000e+00  5.798742e+01  true
        1515  -6.914609e+04  -8.327440e+04  8.183326e+03  5.944979e+03  0.000000e+00  0.000000e+00  4.020140e+01  true
        1516  -6.936250e+04  -8.343535e+04  8.198043e+03  5.874801e+03  0.000000e+00  0.000000e+00  1.589376e+01  true
        1517  -6.957261e+04  -8.354420e+04  7.985483e+03  5.986114e+03  0.000000e+00  0.000000e+00  -1.519503e+01  true
        1518  -6.941830e+04  -8.336377e+04  8.140431e+03  5.805033e+03  0.000000e+00  0.000000e+00  -3.829031e+01  true
        1519  -6.944786e+04  -8.335439e+04  8.358491e+03  5.548044e+03  0.000000e+00  0.000000e+00  -6.859573e+01  true
        1520  -6.967857e+04  -8.362134e+04  8.355309e+03  5.587465e+03  0.000000e+00  0.000000e+00  -1.019449e+02  false
        1521  -6.968716e+04  -8.355029e+04  8.214590e+03  5.648548e+03  0.000000e+00  0.000000e+00  -9.902401e+01  false
        1522  -6.967881e+04  -8.353058e+04  8.274319e+03  5.577447e+03  0.000000e+00  0.000000e+00  -8.433250e+01  false
        1523  -6.953940e+04  -8.338373e+04  8.209776e+03  5.634560e+03  0.000000e+00  0.000000e+00  -5.980071e+01  true
        1524  -6.946023e+04  -8.348083e+04  8.266566e+03  5.754031e+03  0.000000e+00  0.000000e+00  -3.414422e+01  true
        1525  -6.964962e+04  -8.347671e+04  8.127883e+03  5.699207e+03  0.000000e+00  0.000000e+00  -1.881397e+01  true
        1526  -6.940697e+04  -8.349982e+04  8.430600e+03  5.662247e+03  0.000000e+00  0.000000e+00  1.427299e+00  true
        1527  -6.948947e+04  -8.351775e+04  8.440302e+03  5.587976e+03  0.000000e+00  0.000000e+00  3.700653e+00  true
        1528  -6.963783e+04  -8.369622e+04  8.339059e+03  5.719334e+03  0.000000e+00  0.000000e+00  7.161232e+00  true
        1529  -6.984585e+04  -8.379262e+04  8.275303e+03  5.671462e+03  0.000000e+00  0.000000e+00  -3.433430e-02  true
        1530  -6.988777e+04  -8.368969e+04  8.222199e+03  5.579715e+03  0.000000e+00  0.000000e+00  -2.007309e+01  true
        1531  -6.995447e+04  -8.363737e+04  8.131042e+03  5.551858e+03  0.000000e+00  0.000000e+00  -4.178678e+01  true
        1532  -6.992059e+04  -8.355299e+04  8.007224e+03  5.625177e+03  0.000000e+00  0.000000e+00  -5.785581e+01  true
        1533  -7.005641e+04  -8.365810e+04  7.928978e+03  5.672716e+03  0.000000e+00  0.000000e+00  -6.910807e+01  true
        1534  -7.002351e+04  -8.346312e+04  7.860934e+03  5.578670e+03  0.000000e+00  0.000000e+00  -6.702174e+01  true
        1535  -6.997847e+04  -8.330922e+04  7.933915e+03  5.396841e+03  0.000000e+00  0.000000e+00  -6.827604e+01  true
        1536  -6.976109e+04  -8.321249e+04  8.127390e+03  5.324011e+03  0.000000e+00  0.000000e+00  -3.751132e+01  true
        1537  -6.978430e+04  -8.344180e+04  8.267819e+03  5.389676e+03  0.000000e+00  0.000000e+00  -9.220293e+00  true
        1538  -6.974910e+04  -8.329801e+04  8.187960e+03  5.360949e+03  0.000000e+00  0.000000e+00  1.467428e+01  true
        1539  -6.980599e+04  -8.358209e+04  8.140190e+03  5.635909e+03  0.000000e+00  0.000000e+00  2.294610e+01  true
        1540  -6.968811e+04  -8.359504e+04  8.085018e+03  5.821916e+03  0.000000e+00  0.000000e+00  3.437013e+01  true
        1541  -6.959448e+04  -8.350035e+04  8.194453e+03  5.711423e+03  0.000000e+00  0.000000e+00  4.403433e+01  true
        1542  -6.948897e+04  -8.329689e+04  8.259920e+03  5.547994e+03  0.000000e+00  0.000000e+00  5.734850e+01  true
        1543  -6.958716e+04  -8.316707e+04  8.015334e+03  5.564582e+03  0.000000e+00  0.000000e+00  5.102089e+01  true
        1544  -6.948366e+04  -8.332397e+04  8.092897e+03  5.747412e+03  0.000000e+00  0.000000e+00  4.684366e+01  true
        1545  -6.925451e+04  -8.335730e+04  8.261481e+03  5.841303e+03  0.000000e+00  0.000000e+00  5.162482e+01  true
        1546  -6.953726e+04  -8.349090e+04  8.268208e+03  5.685430e+03  0.000000e+00  0.000000e+00  4.669967e+01  true
        1547  -6.974261e+04  -8.346436e+04  8.184343e+03  5.537407e+03  0.000000e+00  0.000000e+00  2.631358e+01  true
        1548  -6.992155e+04  -8.374853e+04  8.156988e+03  5.669987e+03  0.000000e+00  0.000000e+00  -1.991635e+00  true
        1549  -6.988731e+04  -8.347413e+04  8.019617e+03  5.567198e+03  0.000000e+00  0.000000e+00  -3.013163e+01  true
        1550  -6.980432e+04  -8.333605e+04  7.937684e+03  5.594047e+03  0.000000e+00  0.000000e+00  -4.490038e+01  true
        1551  -6.963286e+04  -8.330658e+04  8.206245e+03  5.467471e+03  0.000000e+00  0.000000e+00  -4.266593e+01  true
        1552  -6.957860e+04  -8.310185e+04  8.059192e+03  5.464060e+03  0.000000e+00  0.000000e+00  -2.997277e+01  true
        1553  -6.947064e+04  -8.314676e+04  8.068530e+03  5.607588e+03  0.000000e+00  0.000000e+00  -1.685024e+01  true
        1554  -6.932386e+04  -8.314261e+04  8.093557e+03  5.725188e+03  0.000000e+00  0.000000e+00  9.765809e+00  true
        1555  -6.931555e+04  -8.329746e+04  8.303158e+03  5.678751e+03  0.000000e+00  0.000000e+00  5.017449e+01  true
        1556  -6.911973e+04  -8.359802e+04  8.676785e+03  5.801499e+03  0.000000e+00  0.000000e+00  8.315414e+01  false
        1557  -6.903633e+04  -8.334318e+04  8.576033e+03  5.730819e+03  0.000000e+00  0.000000e+00  1.019324e+02  false
        1558  -6.891175e+04  -8.331756e+04  8.429943e+03  5.975866e+03  0.000000e+00  0.000000e+00  1.070153e+02  false
        1559  -6.901984e+04  -8.331921e+04  8.390406e+03  5.908963e+03  0.000000e+00  0.000000e+00  9.624492e+01  false
        1560  -6.937186e+04  -8.363406e+04  8.412416e+03  5.849783e+03  0.000000e+00  0.000000e+00  6.129175e+01  true
        1561  -6.942972e+04  -8.370251e+04  8.426358e+03  5.846441e+03  0.000000e+00  0.000000e+00  2.937137e+01  true
        1562  -6.942867e+04  -8.382213e+04  8.472823e+03  5.920636e+03  0.000000e+00  0.000000e+00  -1.336441e+00  true
        1563  -6.958583e+04  -8.394444e+04  8.611107e+03  5.747498e+03  0.000000e+00  0.000000e+00  -3.523713e+01  true
        1564  -6.938754e+04  -8.378543e+04  8.559077e+03  5.838816e+03  0.000000e+00  0.000000e+00  -4.714029e+01  true
        1565  -6.945794e+04  -8.397421e+04  8.471144e+03  6.045126e+03  0.000000e+00  0.000000e+00  -6.155771e+01  true
        1566  -6.954839e+04  -8.379371e+04  8.262692e+03  5.982630e+03  0.000000e+00  0.000000e+00  -6.612818e+01  true
        1567  -6.960144e+04  -8.353625e+04  8.201312e+03  5.733504e+03  0.000000e+00  0.000000e+00  -6.283621e+01  true
        1568  -6.967889e+04  -8.357518e+04  8.107935e+03  5.788349e+03  0.000000e+00  0.000000e+00  -4.861442e+01  true
        1569  -6.985476e+04  -8.334349e+04  7.856806e+03  5.631920e+03  0.000000e+00  0.000000e+00  -4.189262e+01  true
        1570  -6.957754e+04  -8.343858e+04  7.987153e+03  5.873879e+03  0.000000e+00  0.000000e+00  -3.339730e+01  true
        1571  -6.975768e+04  -8.376556e+04  8.023760e+03  5.984113e+03  0.000000e+00  0.000000e+00  -3.609182e+01  true
        1572  -6.967959e+04  -8.336083e+04  7.930471e+03  5.750772e+03  0.000000e+00  0.000000e+00  -3.048143e+01  true
        1573  -6.980939e+04  -8.341175e+04  7.995383e+03  5.606984e+03  0.000000e+00  0.000000e+00  -3.938701e+01  true
        1574  -6.965894e+04  -8.349402e+04  8.126460e+03  5.708627e+03  0.000000e+00  0.000000e+00  -2.415691e+01  true
        1575  -6.962998e+04  -8.324551e+04  8.052234e+03  5.563292e+03  0.000000e+00  0.000000e+00  -8.751020e+00  true
        1576  -6.969564e+04  -8.326704e+04  7.998098e+03  5.573307e+03  0.000000e+00  0.000000e+00  -8.711592e-01  true
        1577  -6.950448e+04  -8.318590e+04  7.983092e+03  5.698328e+03  0.000000e+00  0.000000e+00  1.568378e+01  true
        1578  -6.949988e+04  -8.326752e+04  8.024490e+03  5.743146e+03  0.000000e+00  0.000000e+00  2.615047e+01  true
        1579  -6.950799e+04  -8.327266e+04  8.137185e+03  5.627493e+03  0.000000e+00  0.000000e+00  2.228100e+01  true
        1580  -6.942087e+04  -8.325571e+04  8.224636e+03  5.610204e+03  0.000000e+00  0.000000e+00  3.744082e+01  true
        1581  -6.947912e+04  -8.341876e+04  8.205537e+03  5.734103e+03  0.000000e+00  0.000000e+00  3.551524e+01  true
        1582  -6.935698e+04  -8.331360e+04  8.207178e+03  5.749447e+03  0.000000e+00  0.000000e+00  4.208177e+01  true
        1583  -6.948926e+04  -8.330106e+04  7.967967e+03  5.843833e+03  0.000000e+00  0.000000e+00  2.886930e+01  true
        1584  -6.947348e+04  -8.334111e+04  8.085242e+03  5.782390e+03  0.000000e+00  0.000000e+00  2.266727e+01  true
        1585  -6.950938e+04  -8.329759e+04  7.959016e+03  5.829189e+03  0.000000e+00  0.000000e+00  1.418917e+01  true
        1586  -6.962793e+04  -8.342152e+04  7.872716e+03  5.920876e+03  0.000000e+00  0.000000e+00  -6.594154e+00  true
        1587  -6.957424e+04  -8.378126e+04  8.261484e+03  5.945544e+03  0.000000e+00  0.000000e+00  -1.252552e+01  true
        1588  -6.942483e+04  -8.356321e+04  8.154745e+03  5.983636e+03  0.000000e+00  0.000000e+00  -9.155201e+00  true
        1589  -6.941979e+04  -8.357569e+04  8.238411e+03  5.917492e+03  0.000000e+00  0.000000e+00  -6.960158e+00  true
        1590  -6.974703e+04  -8.359314e+04  8.062635e+03  5.783481e+03  0.000000e+00  0.000000e+00  -1.787595e+01  true
        1591  -6.971318e+04  -8.376087e+04  8.167917e+03  5.879773e+03  0.000000e+00  0.000000e+00  -2.687539e+01  true
        1592  -6.989166e+04  -8.384104e+04  7.967698e+03  5.981676e+03  0.000000e+00  0.000000e+00  -3.463006e+01  true
        1593  -6.986062e+04  -8.401738e+04  8.200064e+03  5.956692e+03  0.000000e+00  0.000000e+00  -4.302931e+01  true
        1594  -7.007946e+04  -8.416609e+04  8.194112e+03  5.892518e+03  0.000000e+00  0.000000e+00  -5.781196e+01  true
        1595  -7.015843e+04  -8.417349e+04  8.173260e+03  5.841799e+03  0.000000e+00  0.000000e+00  -7.195027e+01  false
        1596  -7.012489e+04  -8.399070e+04  7.947555e+03  5.918255e+03  0.000000e+00  0.000000e+00  -8.429504e+01  false
        1597  -7.013371e+04  -8.409574e+04  8.107263e+03  5.854768e+03  0.000000e+00  0.000000e+00  -8.751765e+01  false
        1598  -7.000896e+04  -8.389493e+04  8.070295e+03  5.815673e+03  0.000000e+00  0.000000e+00  -6.719366e+01  true
        1599  -7.005068e+04  -8.418035e+04  8.175247e+03  5.954422e+03  0.000000e+00  0.000000e+00  -4.172909e+01  true
        1600  -7.000523e+04  -8.374413e+04  7.819166e+03  5.919728e+03  0.000000e+00  0.000000e+00  -2.795419e+01  true
        1601  -6.997269e+04  -8.390473e+04  8.065104e+03  5.866934e+03  0.000000e+00  0.000000e+00  -7.018138e+00  true
        1602  -7.018365e+04  -8.405010e+04  8.012787e+03  5.853665e+03  0.000000e+00  0.000000e+00  -6.342388e+00  true
        1603  -7.042392e+04  -8.383207e+04  7.772056e+03  5.636099e+03  0.000000e+00  0.000000e+00  -1.316318e+01  true
        1604  -6.993255e+04  -8.372943e+04  7.998951e+03  5.797926e+03  0.000000e+00  0.000000e+00  -9.438289e-01  true
        1605  -6.989080e+04  -8.384159e+04  8.097319e+03  5.853472e+03  0.000000e+00  0.000000e+00  6.507839e+00  true
        1606  -6.975116e+04  -8.375956e+04  8.259061e+03  5.749342e+03  0.000000e+00  0.000000e+00  2.056812e+01  true
        1607  -6.985618e+04  -8.382875e+04  8.053986e+03  5.918584e+03  0.000000e+00  0.000000e+00  2.378187e+01  true
        1608  -6.987051e+04  -8.380096e+04  7.964460e+03  5.965985e+03  0.000000e+00  0.000000e+00  3.116620e+01  true
        1609  -6.975899e+04  -8.365686e+04  7.919397e+03  5.978466e+03  0.000000e+00  0.000000e+00  4.017416e+01  true
        1610  -6.983042e+04  -8.370648e+04  7.867795e+03  6.008265e+03  0.000000e+00  0.000000e+00  4.478030e+01  true
        1611  -6.987233e+04  -8.378283e+04  7.981491e+03  5.929012e+03  0.000000e+00  0.000000e+00  4.715115e+01  true
        1612  -6.960045e+04  -8.352655e+04  8.080171e+03  5.845924e+03  0.000000e+00  0.000000e+00  4.907091e+01  true
        1613  -6.967943e+04  -8.360464e+04  8.096656e+03  5.828555e+03  0.000000e+00  0.000000e+00  2.359640e+01  true
        1614  -6.978515e+04  -8.381462e+04  8.145590e+03  5.883880e+03  0.000000e+00  0.000000e+00  1.608872e+01  true
        1615  -6.957640e+04  -8.352990e+04  7.964862e+03  5.988630e+03  0.000000e+00  0.000000e+00  2.096423e+01  true
        1616  -6.956240e+04  -8.355958e+04  7.938856e+03  6.058327e+03  0.000000e+00  0.000000e+00  3.210215e+01  true
        1617  -6.956971e+04  -8.344436e+04  7.953079e+03  5.921571e+03  0.000000e+00  0.000000e+00  3.355197e+01  true
        1618  -6.936847e+04  -8.354648e+04  8.127067e+03  6.050939e+03  0.000000e+00  0.000000e+00  4.155011e+01  true
        1619  -6.926821e+04  -8.354467e+04  8.355690e+03  5.920764e+03  0.000000e+00  0.000000e+00  5.636633e+01  true
        1620  -6.941769e+04  -8.362788e+04  8.236026e+03  5.974161e+03  0.000000e+00  0.000000e+00  5.231865e+01  true
        1621  -6.951523e+04  -8.368984e+04  8.082209e+03  6.092396e+03  0.000000e+00  0.000000e+00  3.515368e+01  true
        1622  -6.946156e+04  -8.402262e+04  8.475812e+03  6.085247e+03  0.000000e+00  0.000000e+00  3.471272e+01  true
        1623  -6.961670e+04  -8.403041e+04  8.395145e+03  6.018575e+03  0.000000e+00  0.000000e+00  1.886158e+01  true
        1624  -6.940372e+04  -8.392973e+04  8.338203e+03  6.187805e+03  0.000000e+00  0.000000e+00  6.818181e+00  true
        1625  -6.954908e+04  -8.396259e+04  8.214953e+03  6.198557e+03  0.000000e+00  0.000000e+00  -3.860255e+00  true
        1626  -6.956594e+04  -8.397827e+04  8.274005e+03  6.138330e+03  0.000000e+00  0.000000e+00  -1.485575e+01  true
        1627  -6.962147e+04  -8.375860e+04  8.344333e+03  5.792797e+03  0.000000e+00  0.000000e+00  -2.932469e+01  true
        1628  -6.952170e+04  -8.368927e+04  8.344304e+03  5.823273e+03  0.000000e+00  0.000000e+00  -2.430842e+01  true
        1629  -6.953720e+04  -8.375171e+04  8.385659e+03  5.828848e+03  0.000000e+00  0.000000e+00  -1.159686e+01  true
        1630  -6.961957e+04  -8.370767e+04  8.331868e+03  5.756231e+03  0.000000e+00  0.000000e+00  -1.008245e+01  true
        1631  -6.963791e+04  -8.354004e+04  8.160609e+03  5.741525e+03  0.000000e+00  0.000000e+00  -1.362422e+01  true
        1632  -6.958929e+04  -8.372817e+04  8.087313e+03  6.051567e+03  0.000000e+00  0.000000e+00  -9.449295e+00  true
